V1 V2 V3 V5 V6 V11 V12 V14 V15
17927 cell2_MACS_peak_53993 127 129 115 119 34 29 25 24
17928 cell2_MACS_peak_53995 38 36 34 36 8 14 7 11
17929 cell2_MACS_peak_53998 33 31 29 36 16 11 5 7
17930 cell2_MACS_peak_53999 34 35 28 30 11 11 6 4
17931 cell2_MACS_peak_54000 23 28 23 23 7 3 3 6
17932 cell2_MACS_peak_54006 22 19 15 19 6 11 3 6
17933 cell2_MACS_peak_54019 30 30 28 27 11 10 8 9
17934 cell2_MACS_peak_54020 136 132 122 130 47 50 39 30
17935 cell2_MACS_peak_54038 46 49 45 41 13 16 8 8
17936 cell2_MACS_peak_54039 38 37 33 32 12 11 11 7
17937 cell2_MACS_peak_54045 51 55 49 52 21 18 7 14
17938 cell2_MACS_peak_54046 31 32 26 28 8 16 10 6
17939 cell2_MACS_peak_5405 17 17 16 15 9 10 6 6
17940 cell2_MACS_peak_54067 112 110 103 91 33 25 16 13
17941 cell2_MACS_peak_54088 59 60 59 66 17 21 12 17
17942 cell2_MACS_peak_54089 21 20 22 18 9 10 5 4
17943 cell2_MACS_peak_54090 33 33 27 29 16 17 13 15
17944 cell2_MACS_peak_54094 24 23 24 22 13 9 2 9
17945 cell2_MACS_peak_54096 26 25 21 25 11 13 11 8
17946 cell2_MACS_peak_54108 42 39 41 38 17 10 5 6
17947 cell2_MACS_peak_5411 35 34 34 33 13 13 9 14
17948 cell2_MACS_peak_54110 25 21 20 20 6 8 6 5
17949 cell2_MACS_peak_54112 87 85 87 90 24 22 22 13
17950 cell2_MACS_peak_54122 37 37 28 30 21 14 15 15
17951 cell2_MACS_peak_54126 114 112 110 102 46 41 27 29
17952 cell2_MACS_peak_54127 51 47 46 49 20 15 7 10
17953 cell2_MACS_peak_5413 28 33 31 31 11 12 5 4
17954 cell2_MACS_peak_54143 32 35 28 26 11 4 7 10
17955 cell2_MACS_peak_54146 24 22 22 19 9 6 4 5
17956 cell2_MACS_peak_54147 25 26 20 24 10 8 7 7
17957 cell2_MACS_peak_54153 141 132 125 122 49 40 32 34
17958 cell2_MACS_peak_54156 65 62 60 59 20 29 14 15
17959 cell2_MACS_peak_54159 117 122 105 110 26 37 20 23
17960 cell2_MACS_peak_54160 59 56 53 55 20 14 13 12
17961 cell2_MACS_peak_54161 37 36 32 35 11 15 9 10
17962 cell2_MACS_peak_54165 35 34 34 34 15 16 8 9
17963 cell2_MACS_peak_54166 215 212 199 201 66 63 32 42
17964 cell2_MACS_peak_54173 36 36 33 32 23 18 18 14
17965 cell2_MACS_peak_54185 39 41 35 37 16 13 12 15
17966 cell2_MACS_peak_54191 54 55 52 52 23 19 18 16
17967 cell2_MACS_peak_54194 57 62 47 49 17 13 11 12
17968 cell2_MACS_peak_54196 63 61 63 54 27 24 19 19
17969 cell2_MACS_peak_54199 17 17 18 12 10 6 5 6
17970 cell2_MACS_peak_54208 46 47 46 39 23 26 11 11
17971 cell2_MACS_peak_54215 27 26 24 25 13 19 13 11
17972 cell2_MACS_peak_5422 43 39 35 34 12 16 6 9
17973 cell2_MACS_peak_54220 30 28 29 29 11 17 12 14
17974 cell2_MACS_peak_54227 55 59 56 51 23 20 17 22
17975 cell2_MACS_peak_54231 20 20 18 17 3 2 3 3
17976 cell2_MACS_peak_54232 61 54 56 59 10 18 13 12
17977 cell2_MACS_peak_54237 32 31 31 25 14 16 14 7
17978 cell2_MACS_peak_54245 14 13 14 13 4 5 4 1
17979 cell2_MACS_peak_54247 11 11 10 7 8 5 6 6
17980 cell2_MACS_peak_5426 52 56 49 48 21 24 19 16
17981 cell2_MACS_peak_54275 51 51 45 46 20 14 9 5
17982 cell2_MACS_peak_54295 31 33 26 30 15 15 11 9
17983 cell2_MACS_peak_54297 38 36 35 35 10 15 10 10
17984 cell2_MACS_peak_54309 37 40 34 40 10 21 8 10
17985 cell2_MACS_peak_5431 25 30 28 25 15 11 11 12
17986 cell2_MACS_peak_54315 93 94 82 84 25 26 16 18
17987 cell2_MACS_peak_54317 78 74 68 69 20 31 21 16
17988 cell2_MACS_peak_54318 27 29 25 28 11 9 8 5
17989 cell2_MACS_peak_54324 31 34 30 28 10 7 2 1
17990 cell2_MACS_peak_54330 24 25 24 21 2 8 5 5
17991 cell2_MACS_peak_54331 59 58 51 55 15 22 10 10
17992 cell2_MACS_peak_54333 27 26 25 26 6 9 8 9
17993 cell2_MACS_peak_54344 13 10 11 11 3 2 3 2
17994 cell2_MACS_peak_54346 41 43 36 37 6 16 5 8
17995 cell2_MACS_peak_54349 32 32 27 32 12 10 3 3
17996 cell2_MACS_peak_54358 68 66 52 62 25 29 12 21
17997 cell2_MACS_peak_54362 162 159 143 148 49 58 40 34
17998 cell2_MACS_peak_54368 18 14 16 13 9 7 4 3
17999 cell2_MACS_peak_5437 26 30 27 31 17 17 13 9
18000 cell2_MACS_peak_54374 44 37 41 38 12 12 10 4
18001 cell2_MACS_peak_5438 28 28 23 22 11 9 7 4
18002 cell2_MACS_peak_54381 36 37 40 37 25 19 15 16
18003 cell2_MACS_peak_54387 81 82 73 68 18 34 16 18
18004 cell2_MACS_peak_54405 91 85 84 81 27 32 25 25
18005 cell2_MACS_peak_54415 17 18 14 11 6 7 3 3
18006 cell2_MACS_peak_54425 25 20 24 22 9 10 7 8
18007 cell2_MACS_peak_54427 25 25 24 22 12 13 11 6
18008 cell2_MACS_peak_54429 48 48 47 45 19 15 13 13
18009 cell2_MACS_peak_54444 23 22 25 23 8 7 7 7
18010 cell2_MACS_peak_54474 100 98 86 91 41 42 24 24
18011 cell2_MACS_peak_54476 19 19 16 17 5 3 0 2
18012 cell2_MACS_peak_54479 35 31 32 26 8 9 5 8
18013 cell2_MACS_peak_5448 12 13 11 11 4 3 6 2
18014 cell2_MACS_peak_54480 73 78 69 69 27 20 16 14
18015 cell2_MACS_peak_54482 25 22 23 26 9 7 8 7
18016 cell2_MACS_peak_54489 117 122 108 101 34 34 30 21
18017 cell2_MACS_peak_54506 27 27 26 23 9 5 4 7
18018 cell2_MACS_peak_54507 47 44 46 39 17 21 12 11
18019 cell2_MACS_peak_54527 25 24 25 26 11 10 7 9
18020 cell2_MACS_peak_54532 32 37 33 34 13 13 13 8
18021 cell2_MACS_peak_5456 31 28 28 27 15 10 10 7
18022 cell2_MACS_peak_54572 110 114 108 97 43 38 27 21
18023 cell2_MACS_peak_54574 12 12 11 10 2 7 2 2
18024 cell2_MACS_peak_54580 31 29 29 28 11 13 5 7
18025 cell2_MACS_peak_54582 22 21 20 18 9 8 8 5
18026 cell2_MACS_peak_54586 195 194 179 184 59 55 42 34
18027 cell2_MACS_peak_546 19 21 20 19 7 11 10 6
18028 cell2_MACS_peak_5460 20 19 16 14 8 9 8 10
18029 cell2_MACS_peak_54602 26 31 26 28 15 16 12 10
18030 cell2_MACS_peak_54603 21 17 18 19 8 7 4 3
18031 cell2_MACS_peak_54604 20 19 15 15 10 14 10 14
18032 cell2_MACS_peak_54609 26 29 23 23 11 12 6 6
18033 cell2_MACS_peak_54610 13 13 13 13 2 3 2 3
18034 cell2_MACS_peak_54614 19 20 18 16 6 7 4 1
18035 cell2_MACS_peak_54636 50 51 46 49 16 18 14 7
18036 cell2_MACS_peak_5464 17 16 14 16 7 3 5 7
18037 cell2_MACS_peak_54647 31 34 32 31 14 6 6 4
18038 cell2_MACS_peak_5465 19 17 15 18 5 5 5 6
18039 cell2_MACS_peak_54651 35 32 31 30 12 9 9 7
18040 cell2_MACS_peak_54652 39 45 40 43 10 10 11 8
18041 cell2_MACS_peak_54658 46 49 43 43 15 16 11 7
18042 cell2_MACS_peak_54660 81 78 75 69 29 24 19 16
18043 cell2_MACS_peak_54663 10 12 11 10 6 2 3 3
18044 cell2_MACS_peak_54681 62 65 61 57 19 16 9 13
18045 cell2_MACS_peak_54684 115 115 106 110 41 39 31 33
18046 cell2_MACS_peak_54699 13 16 15 15 4 6 1 3
18047 cell2_MACS_peak_547 278 282 253 261 96 93 65 57
18048 cell2_MACS_peak_54700 32 31 31 29 13 14 4 6
18049 cell2_MACS_peak_54710 52 51 41 42 12 11 6 11
18050 cell2_MACS_peak_54715 29 27 27 27 8 13 6 7
18051 cell2_MACS_peak_54725 210 210 199 190 67 66 39 33
18052 cell2_MACS_peak_54728 17 21 18 16 6 7 6 7
18053 cell2_MACS_peak_54729 47 45 43 43 14 12 7 7
18054 cell2_MACS_peak_54735 103 98 89 91 45 30 23 23
18055 cell2_MACS_peak_54744 102 101 93 95 33 36 28 20
18056 cell2_MACS_peak_54745 47 47 41 43 17 7 10 12
18057 cell2_MACS_peak_54748 23 20 19 20 5 7 3 5
18058 cell2_MACS_peak_5476 51 49 47 50 27 15 15 14
18059 cell2_MACS_peak_54760 34 41 34 33 10 13 8 7
18060 cell2_MACS_peak_54763 40 37 34 32 18 14 9 6
18061 cell2_MACS_peak_54769 150 155 125 140 67 62 57 48
18062 cell2_MACS_peak_5477 26 30 25 26 12 9 5 2
18063 cell2_MACS_peak_54771 18 17 18 16 5 5 4 2
18064 cell2_MACS_peak_54772 57 58 49 55 8 16 12 5
18065 cell2_MACS_peak_54781 29 25 28 24 9 4 4 4
18066 cell2_MACS_peak_54782 54 59 47 55 18 18 9 16
18067 cell2_MACS_peak_54785 126 131 119 117 38 34 25 20
18068 cell2_MACS_peak_54786 36 35 30 31 8 13 11 9
18069 cell2_MACS_peak_54788 94 98 87 95 43 38 27 17
18070 cell2_MACS_peak_54795 14 17 17 15 3 2 1 6
18071 cell2_MACS_peak_54806 98 97 87 91 56 44 37 30
18072 cell2_MACS_peak_54808 58 56 53 46 19 13 10 13
18073 cell2_MACS_peak_5481 23 24 22 21 10 10 8 7
18074 cell2_MACS_peak_54827 63 61 57 59 18 13 12 7
18075 cell2_MACS_peak_54837 73 74 64 66 20 22 13 13
18076 cell2_MACS_peak_5484 15 15 15 14 1 5 5 2
18077 cell2_MACS_peak_54843 24 21 17 18 7 6 2 0
18078 cell2_MACS_peak_54844 66 65 56 56 24 26 15 19
18079 cell2_MACS_peak_54847 74 74 65 60 18 22 8 10
18080 cell2_MACS_peak_54849 20 24 23 20 3 6 7 1
18081 cell2_MACS_peak_54853 123 120 121 114 33 35 22 27
18082 cell2_MACS_peak_54855 16 14 14 13 3 2 4 2
18083 cell2_MACS_peak_54858 114 121 102 107 33 27 14 15
18084 cell2_MACS_peak_54860 20 21 19 19 6 5 3 7
18085 cell2_MACS_peak_54878 50 48 50 44 17 20 10 12
18086 cell2_MACS_peak_54883 32 32 27 29 14 6 12 9
18087 cell2_MACS_peak_54888 13 15 14 13 4 7 6 8
18088 cell2_MACS_peak_54894 59 62 57 51 20 16 14 14
18089 cell2_MACS_peak_54895 22 25 20 20 7 9 3 4
18090 cell2_MACS_peak_54898 48 52 44 45 16 22 17 18
18091 cell2_MACS_peak_549 37 39 37 33 15 10 8 11
18092 cell2_MACS_peak_5490 24 20 20 20 6 7 4 4
18093 cell2_MACS_peak_54901 119 121 114 108 46 33 30 25
18094 cell2_MACS_peak_54905 55 54 52 43 12 14 5 8
18095 cell2_MACS_peak_54911 31 31 27 30 16 12 9 12
18096 cell2_MACS_peak_54919 18 19 17 15 6 5 3 2
18097 cell2_MACS_peak_54928 17 14 14 13 9 4 3 4
18098 cell2_MACS_peak_54937 35 36 36 28 6 9 5 6
18099 cell2_MACS_peak_54941 29 32 26 27 7 13 6 6
18100 cell2_MACS_peak_54947 29 30 28 26 11 10 8 3
18101 cell2_MACS_peak_54949 14 11 14 12 6 5 3 1
18102 cell2_MACS_peak_54964 26 20 22 25 7 10 4 5
18103 cell2_MACS_peak_54973 28 26 25 29 13 12 11 13
18104 cell2_MACS_peak_54986 21 18 20 18 8 12 6 4
18105 cell2_MACS_peak_54987 100 97 80 86 26 35 21 21
18106 cell2_MACS_peak_54988 56 58 53 52 15 18 6 9
18107 cell2_MACS_peak_54999 17 16 18 18 4 6 4 8
18108 cell2_MACS_peak_55002 50 51 43 47 15 10 11 5
18109 cell2_MACS_peak_55006 22 20 18 17 6 8 5 7
18110 cell2_MACS_peak_5501 33 32 32 31 13 12 14 6
18111 cell2_MACS_peak_55017 18 17 18 18 3 3 2 2
18112 cell2_MACS_peak_55018 157 157 138 139 41 38 23 26
18113 cell2_MACS_peak_55022 65 59 51 60 17 17 8 12
18114 cell2_MACS_peak_55023 19 22 15 17 8 7 2 3
18115 cell2_MACS_peak_55028 17 17 12 15 2 5 4 0
18116 cell2_MACS_peak_55035 17 20 15 21 4 4 1 1
18117 cell2_MACS_peak_55036 11 13 13 12 1 4 3 2
18118 cell2_MACS_peak_55039 22 24 25 21 7 4 5 2
18119 cell2_MACS_peak_55043 42 42 37 36 18 14 6 7
18120 cell2_MACS_peak_55049 23 22 19 24 8 10 8 7
18121 cell2_MACS_peak_55057 63 63 64 51 17 16 8 9
18122 cell2_MACS_peak_55070 13 16 15 15 4 5 4 3
18123 cell2_MACS_peak_55072 81 78 72 72 29 32 24 22
18124 cell2_MACS_peak_55076 40 43 34 39 17 22 11 22
18125 cell2_MACS_peak_55081 32 30 29 29 11 16 7 8
18126 cell2_MACS_peak_55088 44 43 47 39 16 20 12 13
18127 cell2_MACS_peak_55090 76 77 62 60 19 22 10 13
18128 cell2_MACS_peak_55103 35 34 35 36 15 19 12 11
18129 cell2_MACS_peak_55109 22 19 19 16 6 6 4 4
18130 cell2_MACS_peak_5511 65 74 61 56 23 25 13 12
18131 cell2_MACS_peak_55111 19 20 17 17 1 4 4 2
18132 cell2_MACS_peak_55115 19 18 19 17 5 7 3 1
18133 cell2_MACS_peak_55116 14 15 14 10 9 5 6 7
18134 cell2_MACS_peak_5512 21 19 19 18 12 9 10 8
18135 cell2_MACS_peak_55121 30 29 25 23 13 5 6 10
18136 cell2_MACS_peak_55122 49 51 43 41 16 15 12 9
18137 cell2_MACS_peak_55126 20 21 17 18 4 5 5 4
18138 cell2_MACS_peak_55131 35 34 33 34 8 9 5 7
18139 cell2_MACS_peak_55134 73 74 76 69 18 22 15 9
18140 cell2_MACS_peak_55135 119 124 107 105 36 29 26 27
18141 cell2_MACS_peak_5514 114 109 92 98 32 28 16 15
18142 cell2_MACS_peak_55145 19 16 17 13 4 2 8 3
18143 cell2_MACS_peak_55151 47 48 38 38 13 15 9 5
18144 cell2_MACS_peak_55177 48 44 40 41 15 14 10 18
18145 cell2_MACS_peak_55178 28 26 18 27 13 15 6 5
18146 cell2_MACS_peak_55179 15 15 12 16 5 8 8 9
18147 cell2_MACS_peak_55182 11 12 10 13 4 2 1 0
18148 cell2_MACS_peak_55186 29 32 27 23 10 13 5 9
18149 cell2_MACS_peak_55187 16 16 13 16 6 4 3 6
18150 cell2_MACS_peak_55192 34 30 25 25 9 11 9 8
18151 cell2_MACS_peak_55200 29 29 24 28 7 7 3 4
18152 cell2_MACS_peak_55207 43 46 45 41 14 9 7 8
18153 cell2_MACS_peak_55211 39 41 37 28 17 11 8 11
18154 cell2_MACS_peak_55218 12 13 14 13 5 2 2 3
18155 cell2_MACS_peak_55221 62 63 54 52 25 31 21 15
18156 cell2_MACS_peak_55227 22 23 19 22 12 14 10 13
18157 cell2_MACS_peak_5523 55 54 46 42 13 18 12 11
18158 cell2_MACS_peak_55235 30 30 24 26 9 10 4 6
18159 cell2_MACS_peak_5524 35 35 31 30 11 9 5 6
18160 cell2_MACS_peak_55240 18 21 22 18 5 5 9 7
18161 cell2_MACS_peak_55260 95 101 99 95 32 32 26 24
18162 cell2_MACS_peak_55261 51 49 48 44 18 23 12 16
18163 cell2_MACS_peak_55265 31 27 30 28 10 7 7 5
18164 cell2_MACS_peak_55270 24 22 18 22 4 8 2 6
18165 cell2_MACS_peak_55272 29 29 29 25 11 11 8 7
18166 cell2_MACS_peak_55279 73 69 61 62 30 21 16 20
18167 cell2_MACS_peak_55299 36 38 30 37 12 13 7 3
18168 cell2_MACS_peak_55300 50 48 43 47 9 17 12 6
18169 cell2_MACS_peak_55301 41 47 41 41 11 10 6 13
18170 cell2_MACS_peak_55309 22 21 17 19 8 6 6 8
18171 cell2_MACS_peak_55312 44 45 35 39 12 14 4 8
18172 cell2_MACS_peak_55316 12 12 13 7 2 3 3 0
18173 cell2_MACS_peak_55323 67 68 65 58 18 18 11 16
18174 cell2_MACS_peak_55325 18 19 20 12 6 5 4 6
18175 cell2_MACS_peak_5534 45 45 41 43 15 19 12 12
18176 cell2_MACS_peak_55350 78 75 68 78 22 24 18 16
18177 cell2_MACS_peak_55351 28 29 21 28 7 11 3 7
18178 cell2_MACS_peak_55352 26 24 26 22 5 10 7 6
18179 cell2_MACS_peak_55355 20 18 15 16 6 8 4 6
18180 cell2_MACS_peak_55381 22 28 21 19 9 10 6 6
18181 cell2_MACS_peak_55387 12 12 12 10 4 2 3 0
18182 cell2_MACS_peak_5540 18 19 18 18 2 7 3 2
18183 cell2_MACS_peak_55401 14 14 10 9 6 3 7 6
18184 cell2_MACS_peak_55403 9 10 10 10 2 5 5 4
18185 cell2_MACS_peak_55412 125 123 118 114 29 34 27 24
18186 cell2_MACS_peak_55417 189 184 173 176 60 48 40 31
18187 cell2_MACS_peak_55439 112 110 100 93 38 35 24 17
18188 cell2_MACS_peak_55458 11 14 12 13 2 6 2 2
18189 cell2_MACS_peak_55468 75 78 67 64 25 25 13 16
18190 cell2_MACS_peak_55469 46 47 49 39 17 9 10 9
18191 cell2_MACS_peak_5547 212 213 201 187 59 68 38 34
18192 cell2_MACS_peak_55471 49 51 42 47 24 25 23 27
18193 cell2_MACS_peak_55477 49 54 45 45 10 15 10 17
18194 cell2_MACS_peak_55480 16 16 13 14 5 3 3 3
18195 cell2_MACS_peak_55493 23 26 21 23 4 7 8 6
18196 cell2_MACS_peak_555 10 10 10 5 3 8 5 4
18197 cell2_MACS_peak_55500 46 45 42 42 22 23 12 10
18198 cell2_MACS_peak_55508 24 26 25 21 9 10 6 4
18199 cell2_MACS_peak_5552 15 16 19 11 9 8 4 3
18200 cell2_MACS_peak_55521 14 17 12 14 9 5 5 8
18201 cell2_MACS_peak_55522 33 30 28 30 11 10 5 4
18202 cell2_MACS_peak_55524 15 14 11 12 10 9 8 7
18203 cell2_MACS_peak_55529 128 130 113 116 35 31 23 20
18204 cell2_MACS_peak_55530 17 19 17 19 4 6 3 5
18205 cell2_MACS_peak_55533 78 79 81 70 21 20 13 12
18206 cell2_MACS_peak_55534 17 16 19 20 7 8 6 7
18207 cell2_MACS_peak_55542 23 24 21 22 10 5 1 4
18208 cell2_MACS_peak_55544 24 24 26 27 13 11 9 7
18209 cell2_MACS_peak_5555 22 21 19 16 8 7 2 6
18210 cell2_MACS_peak_55563 56 56 50 46 21 29 14 16
18211 cell2_MACS_peak_55571 54 56 49 52 20 20 17 20
18212 cell2_MACS_peak_55574 42 46 42 32 23 18 18 19
18213 cell2_MACS_peak_55579 20 19 18 20 6 9 4 5
18214 cell2_MACS_peak_55581 122 118 109 108 24 27 17 16
18215 cell2_MACS_peak_55586 27 27 25 22 3 9 4 5
18216 cell2_MACS_peak_5559 79 77 75 73 17 22 8 11
18217 cell2_MACS_peak_55594 19 18 18 15 11 12 11 8
18218 cell2_MACS_peak_55609 34 34 32 28 7 10 9 6
18219 cell2_MACS_peak_55620 28 28 24 29 8 14 4 10
18220 cell2_MACS_peak_55622 26 25 23 23 8 10 6 7
18221 cell2_MACS_peak_55634 31 30 35 30 17 16 18 15
18222 cell2_MACS_peak_55646 20 22 16 20 5 4 4 3
18223 cell2_MACS_peak_55662 17 18 15 16 8 7 10 5
18224 cell2_MACS_peak_55665 10 11 7 7 2 4 0 1
18225 cell2_MACS_peak_55666 23 22 20 22 10 9 11 11
18226 cell2_MACS_peak_55675 16 18 15 15 14 10 9 12
18227 cell2_MACS_peak_55677 69 73 56 63 33 29 28 24
18228 cell2_MACS_peak_5568 20 19 18 17 11 4 12 8
18229 cell2_MACS_peak_55688 17 17 12 16 4 6 6 7
18230 cell2_MACS_peak_55693 14 15 14 13 4 5 3 5
18231 cell2_MACS_peak_5570 34 33 27 29 8 9 4 5
18232 cell2_MACS_peak_55701 17 17 16 16 8 3 3 3
18233 cell2_MACS_peak_55713 80 77 76 70 22 31 15 12
18234 cell2_MACS_peak_55716 20 19 19 19 5 6 5 5
18235 cell2_MACS_peak_5572 21 17 17 15 9 6 9 9
18236 cell2_MACS_peak_55721 10 11 9 7 3 0 1 1
18237 cell2_MACS_peak_55728 33 33 25 29 7 9 4 3
18238 cell2_MACS_peak_55732 11 13 11 8 3 2 6 3
18239 cell2_MACS_peak_55750 11 11 9 11 5 8 5 7
18240 cell2_MACS_peak_55753 15 17 14 16 4 4 5 6
18241 cell2_MACS_peak_55770 16 17 18 16 5 10 7 10
18242 cell2_MACS_peak_55773 25 23 21 17 8 7 8 4
18243 cell2_MACS_peak_55784 32 29 28 27 17 12 11 11
18244 cell2_MACS_peak_55790 101 105 95 95 35 40 37 39
18245 cell2_MACS_peak_55792 40 35 27 33 12 13 7 7
18246 cell2_MACS_peak_55795 15 17 13 18 9 9 8 6
18247 cell2_MACS_peak_558 209 198 191 187 64 62 28 30
18248 cell2_MACS_peak_55816 12 11 10 11 6 5 5 4
18249 cell2_MACS_peak_55822 52 55 50 53 15 18 11 13
18250 cell2_MACS_peak_55823 29 30 28 31 11 11 6 9
18251 cell2_MACS_peak_55829 18 19 14 15 8 6 4 2
18252 cell2_MACS_peak_55832 16 17 16 16 5 5 6 3
18253 cell2_MACS_peak_55857 81 76 72 74 36 33 19 15
18254 cell2_MACS_peak_55859 29 28 23 25 10 12 9 14
18255 cell2_MACS_peak_5586 25 25 25 24 9 4 4 7
18256 cell2_MACS_peak_55873 22 23 21 20 11 13 12 9
18257 cell2_MACS_peak_55878 87 92 80 83 32 32 21 19
18258 cell2_MACS_peak_5590 16 17 14 13 6 5 4 3
18259 cell2_MACS_peak_55905 40 41 37 37 14 9 7 4
18260 cell2_MACS_peak_5591 18 19 17 19 7 5 8 9
18261 cell2_MACS_peak_55913 15 18 12 16 2 3 0 1
18262 cell2_MACS_peak_55925 31 35 32 30 9 8 3 10
18263 cell2_MACS_peak_55932 10 9 9 8 4 5 3 5
18264 cell2_MACS_peak_55933 15 15 17 18 9 9 8 4
18265 cell2_MACS_peak_55934 69 64 66 56 19 25 16 12
18266 cell2_MACS_peak_55938 66 72 67 61 29 26 23 18
18267 cell2_MACS_peak_55941 136 135 118 114 31 35 24 21
18268 cell2_MACS_peak_55943 12 11 6 12 4 5 3 3
18269 cell2_MACS_peak_55947 58 58 53 53 14 13 12 14
18270 cell2_MACS_peak_55950 13 15 14 12 4 5 4 3
18271 cell2_MACS_peak_55957 24 20 22 25 11 9 7 6
18272 cell2_MACS_peak_55965 18 19 15 18 13 8 7 10
18273 cell2_MACS_peak_55967 43 40 34 34 12 12 10 4
18274 cell2_MACS_peak_55976 20 19 21 17 8 4 4 6
18275 cell2_MACS_peak_55978 21 20 20 17 4 3 6 5
18276 cell2_MACS_peak_5598 19 18 13 17 12 9 7 7
18277 cell2_MACS_peak_55986 46 49 41 42 10 14 8 7
18278 cell2_MACS_peak_55989 79 79 76 76 25 23 17 23
18279 cell2_MACS_peak_56000 18 19 17 17 7 6 5 3
18280 cell2_MACS_peak_56013 16 15 18 13 3 7 7 2
18281 cell2_MACS_peak_56017 10 12 11 11 3 2 2 1
18282 cell2_MACS_peak_56041 37 33 30 30 7 14 7 6
18283 cell2_MACS_peak_56060 22 24 22 21 6 7 5 5
18284 cell2_MACS_peak_56068 51 51 45 52 27 25 26 22
18285 cell2_MACS_peak_5607 38 38 36 35 11 14 11 12
18286 cell2_MACS_peak_5608 11 14 10 10 3 4 2 4
18287 cell2_MACS_peak_56095 53 55 51 53 28 27 35 23
18288 cell2_MACS_peak_56096 77 80 76 72 21 14 11 13
18289 cell2_MACS_peak_56099 21 20 18 18 9 6 9 10
18290 cell2_MACS_peak_56104 32 31 28 24 12 9 4 7
18291 cell2_MACS_peak_56106 27 27 27 26 9 15 5 7
18292 cell2_MACS_peak_56108 18 17 16 18 7 9 3 4
18293 cell2_MACS_peak_56110 39 38 34 34 10 7 3 2
18294 cell2_MACS_peak_56112 22 19 19 21 4 7 7 3
18295 cell2_MACS_peak_56114 45 44 41 38 13 14 6 5
18296 cell2_MACS_peak_56115 49 45 38 42 9 14 12 12
18297 cell2_MACS_peak_5612 45 48 41 43 12 14 8 7
18298 cell2_MACS_peak_56121 31 31 28 29 6 11 6 3
18299 cell2_MACS_peak_56123 22 22 21 22 10 13 7 9
18300 cell2_MACS_peak_56124 21 27 21 20 9 10 3 8
18301 cell2_MACS_peak_56129 17 17 16 12 9 9 6 4
18302 cell2_MACS_peak_5613 32 33 30 30 11 10 8 6
18303 cell2_MACS_peak_56134 14 14 14 13 8 9 9 9
18304 cell2_MACS_peak_56136 10 10 13 12 2 4 2 3
18305 cell2_MACS_peak_56137 13 12 10 12 4 5 2 1
18306 cell2_MACS_peak_56145 34 35 37 26 18 18 10 8
18307 cell2_MACS_peak_56150 48 50 41 45 7 10 7 5
18308 cell2_MACS_peak_56153 48 47 48 42 15 13 13 14
18309 cell2_MACS_peak_56157 81 85 82 74 28 27 13 13
18310 cell2_MACS_peak_56167 21 22 16 18 12 10 5 3
18311 cell2_MACS_peak_5617 58 58 49 52 18 16 11 14
18312 cell2_MACS_peak_56172 39 32 37 39 11 15 10 5
18313 cell2_MACS_peak_56174 33 44 48 40 20 16 19 18
18314 cell2_MACS_peak_56175 21 22 19 22 10 9 8 8
18315 cell2_MACS_peak_56180 26 27 26 25 13 15 9 14
18316 cell2_MACS_peak_56182 26 28 22 26 11 12 2 5
18317 cell2_MACS_peak_56184 30 29 29 27 9 10 5 4
18318 cell2_MACS_peak_56186 32 36 32 31 9 14 6 9
18319 cell2_MACS_peak_56192 22 28 19 25 9 7 7 6
18320 cell2_MACS_peak_56195 23 22 19 22 3 5 2 4
18321 cell2_MACS_peak_56201 31 28 30 24 17 11 17 12
18322 cell2_MACS_peak_5621 37 41 36 35 14 14 8 5
18323 cell2_MACS_peak_56226 18 16 15 16 5 7 1 4
18324 cell2_MACS_peak_56229 40 36 36 36 9 11 14 8
18325 cell2_MACS_peak_5625 23 25 23 23 8 7 9 8
18326 cell2_MACS_peak_56252 24 25 23 25 12 12 10 16
18327 cell2_MACS_peak_56265 12 12 10 11 5 4 2 6
18328 cell2_MACS_peak_56266 49 48 48 46 28 17 17 14
18329 cell2_MACS_peak_56272 15 13 17 13 9 7 9 6
18330 cell2_MACS_peak_56279 33 34 35 31 9 11 7 3
18331 cell2_MACS_peak_56286 12 12 12 13 6 6 3 3
18332 cell2_MACS_peak_56287 25 28 23 25 5 7 5 7
18333 cell2_MACS_peak_56288 17 21 20 20 9 6 5 1
18334 cell2_MACS_peak_56292 10 10 11 8 7 5 7 4
18335 cell2_MACS_peak_56298 34 34 33 28 11 11 2 4
18336 cell2_MACS_peak_5631 12 12 11 10 9 8 6 5
18337 cell2_MACS_peak_56310 53 59 55 52 22 21 9 13
18338 cell2_MACS_peak_56311 25 26 24 22 12 12 9 11
18339 cell2_MACS_peak_56312 18 19 17 16 12 11 7 11
18340 cell2_MACS_peak_56315 37 35 31 26 12 8 12 5
18341 cell2_MACS_peak_56316 16 15 16 18 8 10 5 8
18342 cell2_MACS_peak_56318 20 20 19 19 10 5 6 6
18343 cell2_MACS_peak_56324 23 24 24 23 7 8 9 4
18344 cell2_MACS_peak_56328 30 27 25 23 8 10 10 4
18345 cell2_MACS_peak_56332 20 23 20 22 4 7 5 7
18346 cell2_MACS_peak_56334 26 25 22 20 6 10 7 2
18347 cell2_MACS_peak_56340 67 70 65 68 18 18 11 15
18348 cell2_MACS_peak_56344 38 29 36 35 16 12 10 12
18349 cell2_MACS_peak_56349 42 45 37 40 16 13 11 12
