V1 V2 V3 V5 V6 V11 V12 V14 V15
8865 cell1_MACS_peak_52710 38 33 35 33 25 26 22 24
8866 cell1_MACS_peak_52716 55 57 51 56 31 34 30 35
8867 cell1_MACS_peak_52724 42 37 37 44 26 33 35 29
8868 cell1_MACS_peak_5273 110 111 100 105 96 100 88 91
8869 cell1_MACS_peak_52733 29 22 29 27 21 23 28 32
8870 cell1_MACS_peak_52738 40 37 36 34 30 33 29 33
8871 cell1_MACS_peak_52741 43 43 39 41 34 44 34 32
8872 cell1_MACS_peak_52743 52 47 46 46 42 37 32 44
8873 cell1_MACS_peak_52746 34 34 37 32 26 19 19 15
8874 cell1_MACS_peak_5275 112 110 116 111 82 81 69 72
8875 cell1_MACS_peak_52765 36 36 36 30 37 37 33 38
8876 cell1_MACS_peak_52767 32 28 33 33 43 43 40 45
8877 cell1_MACS_peak_52775 35 36 40 38 26 35 29 38
8878 cell1_MACS_peak_52778 27 28 25 25 25 21 29 17
8879 cell1_MACS_peak_52786 35 39 37 32 28 35 26 33
8880 cell1_MACS_peak_5279 46 49 46 44 36 37 37 35
8881 cell1_MACS_peak_52791 45 46 42 45 48 59 55 62
8882 cell1_MACS_peak_52793 39 40 39 45 39 50 50 51
8883 cell1_MACS_peak_52795 29 29 38 29 55 55 57 51
8884 cell1_MACS_peak_52798 39 38 45 32 39 45 53 51
8885 cell1_MACS_peak_52801 29 25 28 27 32 41 36 33
8886 cell1_MACS_peak_52809 34 35 34 30 26 27 29 29
8887 cell1_MACS_peak_52810 41 44 44 39 38 47 41 41
8888 cell1_MACS_peak_52811 20 23 22 17 23 24 18 23
8889 cell1_MACS_peak_52817 35 33 39 44 34 32 36 34
8890 cell1_MACS_peak_52818 30 30 27 24 32 25 23 21
8891 cell1_MACS_peak_52823 25 27 18 25 27 36 31 41
8892 cell1_MACS_peak_52826 29 32 28 28 21 20 19 17
8893 cell1_MACS_peak_52849 50 48 47 53 37 44 39 39
8894 cell1_MACS_peak_5285 58 67 60 57 45 35 46 45
8895 cell1_MACS_peak_52855 30 31 28 28 23 17 20 17
8896 cell1_MACS_peak_52856 30 29 28 32 33 34 36 32
8897 cell1_MACS_peak_52858 22 27 20 20 21 26 23 25
8898 cell1_MACS_peak_52859 29 27 23 28 24 23 23 16
8899 cell1_MACS_peak_52864 18 17 16 23 30 29 33 31
8900 cell1_MACS_peak_52866 31 25 26 22 24 22 24 23
8901 cell1_MACS_peak_52874 30 30 32 34 24 27 23 22
8902 cell1_MACS_peak_52875 24 26 31 27 26 23 27 28
8903 cell1_MACS_peak_52879 36 37 34 34 30 21 31 28
8904 cell1_MACS_peak_52884 34 31 30 27 29 27 20 22
8905 cell1_MACS_peak_52886 35 37 39 36 52 66 60 63
8906 cell1_MACS_peak_52892 43 42 38 38 46 51 45 49
8907 cell1_MACS_peak_52893 46 51 51 48 49 45 48 45
8908 cell1_MACS_peak_52899 41 39 44 34 31 31 32 35
8909 cell1_MACS_peak_5290 77 79 80 71 52 49 42 40
8910 cell1_MACS_peak_52900 34 39 38 36 30 26 32 39
8911 cell1_MACS_peak_52903 24 20 24 29 30 22 29 27
8912 cell1_MACS_peak_52904 24 29 33 20 38 33 33 30
8913 cell1_MACS_peak_52905 27 26 27 31 16 19 19 21
8914 cell1_MACS_peak_5291 53 51 55 55 45 47 47 50
8915 cell1_MACS_peak_52913 26 25 25 30 18 17 17 14
8916 cell1_MACS_peak_52915 27 28 29 30 17 21 21 25
8917 cell1_MACS_peak_5292 90 83 81 83 68 62 62 50
8918 cell1_MACS_peak_52925 36 35 35 40 35 29 24 22
8919 cell1_MACS_peak_52929 30 32 34 33 42 52 50 41
8920 cell1_MACS_peak_52933 62 59 61 52 31 37 38 39
8921 cell1_MACS_peak_52936 54 46 50 52 31 32 27 25
8922 cell1_MACS_peak_5294 61 63 59 64 50 57 53 44
8923 cell1_MACS_peak_52941 42 41 33 36 24 20 24 29
8924 cell1_MACS_peak_52947 25 29 26 27 22 31 28 28
8925 cell1_MACS_peak_52958 44 46 39 40 35 37 33 26
8926 cell1_MACS_peak_52961 51 41 44 43 32 35 37 40
8927 cell1_MACS_peak_52962 36 41 35 39 42 38 33 38
8928 cell1_MACS_peak_52975 43 36 37 36 31 30 28 24
8929 cell1_MACS_peak_52976 47 46 46 46 42 40 41 42
8930 cell1_MACS_peak_52978 24 23 24 20 22 19 22 22
8931 cell1_MACS_peak_52979 29 36 32 33 30 34 35 33
8932 cell1_MACS_peak_52981 48 44 44 37 37 36 31 32
8933 cell1_MACS_peak_52986 39 49 43 38 40 33 36 35
8934 cell1_MACS_peak_52989 40 43 47 43 43 52 51 51
8935 cell1_MACS_peak_5299 28 32 33 35 28 35 34 38
8936 cell1_MACS_peak_52991 14 13 15 15 21 21 21 22
8937 cell1_MACS_peak_52996 34 36 30 36 24 27 25 29
8938 cell1_MACS_peak_53002 40 44 35 36 27 30 22 29
8939 cell1_MACS_peak_53007 41 35 31 37 24 34 26 30
8940 cell1_MACS_peak_5301 37 36 34 33 26 26 21 27
8941 cell1_MACS_peak_53013 39 43 40 34 40 35 41 37
8942 cell1_MACS_peak_53014 33 31 30 40 50 38 54 51
8943 cell1_MACS_peak_53016 27 25 22 23 23 27 25 22
8944 cell1_MACS_peak_53018 25 24 21 23 25 25 26 23
8945 cell1_MACS_peak_53021 40 33 44 42 35 40 36 36
8946 cell1_MACS_peak_53028 27 28 25 25 23 21 24 29
8947 cell1_MACS_peak_53029 19 21 17 19 25 29 33 29
8948 cell1_MACS_peak_53031 22 23 22 16 20 15 18 17
8949 cell1_MACS_peak_53033 16 22 21 15 25 20 14 18
8950 cell1_MACS_peak_53034 37 41 36 42 26 35 29 33
8951 cell1_MACS_peak_53053 59 62 60 60 53 64 53 55
8952 cell1_MACS_peak_53056 36 32 40 31 36 34 31 36
8953 cell1_MACS_peak_53069 47 48 52 47 55 50 64 46
8954 cell1_MACS_peak_53078 38 38 33 39 33 35 32 27
8955 cell1_MACS_peak_53090 37 35 33 32 18 26 26 24
8956 cell1_MACS_peak_53094 27 25 26 23 30 26 27 20
8957 cell1_MACS_peak_53095 37 41 46 39 34 38 33 33
8958 cell1_MACS_peak_53099 35 41 36 36 30 29 34 33
8959 cell1_MACS_peak_53100 58 52 56 51 42 45 52 49
8960 cell1_MACS_peak_53109 37 36 34 36 29 36 27 30
8961 cell1_MACS_peak_53119 28 28 27 26 30 33 33 34
8962 cell1_MACS_peak_5312 93 95 90 96 83 86 82 97
8963 cell1_MACS_peak_53134 18 19 16 18 16 13 6 9
8964 cell1_MACS_peak_53135 15 18 16 16 16 19 14 17
8965 cell1_MACS_peak_53137 19 21 17 20 8 16 13 13
8966 cell1_MACS_peak_53145 35 39 43 40 25 28 21 27
8967 cell1_MACS_peak_53147 24 26 20 21 19 18 17 15
8968 cell1_MACS_peak_53148 26 33 30 30 24 32 31 32
8969 cell1_MACS_peak_53165 33 34 32 36 43 43 46 47
8970 cell1_MACS_peak_53167 47 47 49 44 33 39 28 26
8971 cell1_MACS_peak_53171 48 57 47 51 34 32 32 32
8972 cell1_MACS_peak_53172 27 29 29 23 14 16 14 10
8973 cell1_MACS_peak_53174 26 21 27 25 22 21 22 19
8974 cell1_MACS_peak_53178 53 45 47 52 33 44 34 36
8975 cell1_MACS_peak_53185 30 26 24 34 32 34 36 43
8976 cell1_MACS_peak_53189 29 32 29 36 36 31 43 36
8977 cell1_MACS_peak_53193 38 39 38 38 36 37 33 33
8978 cell1_MACS_peak_53195 31 30 28 25 27 21 21 27
8979 cell1_MACS_peak_53206 29 29 32 32 22 23 25 22
8980 cell1_MACS_peak_53207 21 21 18 22 27 22 23 27
8981 cell1_MACS_peak_53211 39 40 35 38 40 48 42 35
8982 cell1_MACS_peak_53213 25 30 26 33 27 31 26 28
8983 cell1_MACS_peak_53217 34 30 25 32 19 28 25 24
8984 cell1_MACS_peak_53222 31 34 30 31 25 33 29 27
8985 cell1_MACS_peak_53225 33 36 29 30 28 32 29 20
8986 cell1_MACS_peak_53227 31 30 30 30 36 32 28 38
8987 cell1_MACS_peak_53229 36 36 30 34 37 37 37 35
8988 cell1_MACS_peak_53231 28 31 26 26 23 20 17 20
8989 cell1_MACS_peak_53235 26 26 23 19 27 17 22 22
8990 cell1_MACS_peak_53237 28 32 34 38 31 29 29 30
8991 cell1_MACS_peak_5324 108 115 113 107 69 74 69 60
8992 cell1_MACS_peak_53242 44 37 43 45 29 31 32 34
8993 cell1_MACS_peak_53243 30 29 26 27 18 21 27 21
8994 cell1_MACS_peak_53245 39 38 36 38 44 46 44 46
8995 cell1_MACS_peak_5325 109 111 98 106 88 83 80 74
8996 cell1_MACS_peak_53256 45 42 44 38 35 40 37 32
8997 cell1_MACS_peak_53268 43 40 38 36 42 48 47 49
8998 cell1_MACS_peak_53272 33 32 34 34 28 36 36 33
8999 cell1_MACS_peak_53274 34 34 39 35 34 37 32 30
9000 cell1_MACS_peak_53279 16 17 15 19 19 19 18 20
9001 cell1_MACS_peak_53288 39 36 36 39 58 52 49 55
9002 cell1_MACS_peak_53290 32 32 32 28 32 35 28 29
9003 cell1_MACS_peak_53292 41 38 43 48 55 59 62 57
9004 cell1_MACS_peak_53295 33 31 30 35 24 27 23 25
9005 cell1_MACS_peak_53302 42 44 38 40 32 29 26 27
9006 cell1_MACS_peak_5331 62 67 60 58 61 54 57 52
9007 cell1_MACS_peak_53317 34 37 40 39 52 54 48 46
9008 cell1_MACS_peak_53323 33 43 40 35 59 59 54 58
9009 cell1_MACS_peak_53328 50 49 52 45 46 43 44 41
9010 cell1_MACS_peak_5333 80 81 72 78 76 66 79 74
9011 cell1_MACS_peak_53339 21 22 24 16 17 18 13 12
9012 cell1_MACS_peak_53343 3 3 2 2 4 7 4 7
9013 cell1_MACS_peak_53344 50 50 47 48 35 31 28 28
9014 cell1_MACS_peak_53351 32 35 33 30 32 37 39 36
9015 cell1_MACS_peak_53352 26 26 22 29 31 33 26 29
9016 cell1_MACS_peak_53356 30 31 30 36 31 32 32 31
9017 cell1_MACS_peak_53361 31 28 24 28 27 23 27 27
9018 cell1_MACS_peak_53383 60 55 60 49 44 51 54 50
9019 cell1_MACS_peak_53384 39 32 42 41 42 42 41 32
9020 cell1_MACS_peak_53393 60 56 54 61 51 50 51 58
9021 cell1_MACS_peak_53397 32 34 32 37 29 24 16 22
9022 cell1_MACS_peak_534 84 73 73 77 54 52 48 57
9023 cell1_MACS_peak_53400 36 33 35 38 19 35 20 25
9024 cell1_MACS_peak_53407 43 48 38 41 27 35 26 30
9025 cell1_MACS_peak_53408 39 41 40 39 23 26 25 27
9026 cell1_MACS_peak_5341 52 51 53 61 57 60 63 58
9027 cell1_MACS_peak_53413 40 36 35 42 35 37 35 37
9028 cell1_MACS_peak_53421 54 50 56 53 40 36 41 33
9029 cell1_MACS_peak_53425 30 32 30 35 27 33 28 27
9030 cell1_MACS_peak_53429 32 31 33 31 34 31 35 28
9031 cell1_MACS_peak_53432 35 33 33 45 50 44 54 47
9032 cell1_MACS_peak_53434 36 34 38 39 47 49 50 46
9033 cell1_MACS_peak_53435 40 48 50 55 66 66 66 65
9034 cell1_MACS_peak_53440 29 31 27 33 35 32 36 36
9035 cell1_MACS_peak_5345 59 57 66 63 57 47 52 49
9036 cell1_MACS_peak_53455 35 37 34 35 45 42 41 43
9037 cell1_MACS_peak_5346 52 53 60 59 46 49 56 47
9038 cell1_MACS_peak_53478 33 32 31 32 21 25 26 27
9039 cell1_MACS_peak_53483 31 26 29 31 30 21 32 28
9040 cell1_MACS_peak_53487 23 21 25 21 13 14 13 13
9041 cell1_MACS_peak_53488 28 27 27 24 26 23 21 23
9042 cell1_MACS_peak_53492 38 40 40 40 38 34 27 29
9043 cell1_MACS_peak_53495 36 37 38 39 35 30 31 32
9044 cell1_MACS_peak_53510 20 20 22 21 22 18 24 22
9045 cell1_MACS_peak_53514 36 31 39 36 27 24 26 27
9046 cell1_MACS_peak_53524 24 25 23 25 26 21 26 25
9047 cell1_MACS_peak_53526 28 26 29 26 15 22 16 18
9048 cell1_MACS_peak_5353 40 41 50 48 91 85 95 100
9049 cell1_MACS_peak_53539 33 34 29 29 30 26 28 31
9050 cell1_MACS_peak_53540 29 33 33 33 31 32 32 22
9051 cell1_MACS_peak_53543 32 31 35 34 30 30 30 33
9052 cell1_MACS_peak_53550 42 40 45 40 35 23 21 23
9053 cell1_MACS_peak_53551 45 40 42 34 37 33 28 32
9054 cell1_MACS_peak_53581 27 25 21 29 17 17 17 18
9055 cell1_MACS_peak_5359 58 56 63 64 86 72 81 77
9056 cell1_MACS_peak_53594 34 34 31 30 25 22 23 21
9057 cell1_MACS_peak_53605 41 40 41 41 39 32 31 32
9058 cell1_MACS_peak_53607 8 3 5 4 25 27 32 25
9059 cell1_MACS_peak_53608 7 4 4 10 31 34 34 26
9060 cell1_MACS_peak_53620 0 2 3 3 15 19 15 19
9061 cell1_MACS_peak_53624 164 163 155 165 172 172 177 171
9062 cell1_MACS_peak_53627 313 290 315 342 327 338 318 344
9063 cell1_MACS_peak_53628 3 2 4 3 12 15 14 16
9064 cell1_MACS_peak_53630 1 3 2 3 9 8 13 11
9065 cell1_MACS_peak_53637 3 2 7 9 30 23 22 23
9066 cell1_MACS_peak_53640 2 2 4 4 22 23 26 26
9067 cell1_MACS_peak_53642 4 2 7 10 29 30 37 32
9068 cell1_MACS_peak_53645 2 4 10 6 25 19 22 22
9069 cell1_MACS_peak_53648 2 6 5 9 29 26 36 32
9070 cell1_MACS_peak_53649 1 1 5 7 18 22 23 26
9071 cell1_MACS_peak_53651 4 3 5 6 21 20 26 26
9072 cell1_MACS_peak_53653 2 4 5 9 26 24 28 33
9073 cell1_MACS_peak_53654 0 0 2 2 6 7 8 6
9074 cell1_MACS_peak_53656 213 212 229 219 182 213 226 203
9075 cell1_MACS_peak_5366 60 69 68 70 87 95 98 93
9076 cell1_MACS_peak_5372 44 50 58 49 67 72 82 83
9077 cell1_MACS_peak_5373 71 64 72 67 65 66 55 61
9078 cell1_MACS_peak_5379 39 36 32 32 28 29 28 31
9079 cell1_MACS_peak_5385 59 62 61 47 57 59 51 53
9080 cell1_MACS_peak_5389 37 42 42 40 49 44 51 48
9081 cell1_MACS_peak_5390 37 39 44 42 47 51 47 50
9082 cell1_MACS_peak_5392 50 49 51 52 47 50 44 49
9083 cell1_MACS_peak_5396 43 49 53 56 62 70 53 61
9084 cell1_MACS_peak_54 38 38 40 39 30 36 34 37
9085 cell1_MACS_peak_5402 49 52 51 44 40 39 39 36
9086 cell1_MACS_peak_5403 48 47 48 46 42 41 42 49
9087 cell1_MACS_peak_5410 45 53 38 45 40 40 38 41
9088 cell1_MACS_peak_5418 52 54 44 53 56 56 62 51
9089 cell1_MACS_peak_5419 54 61 59 48 30 35 31 30
9090 cell1_MACS_peak_542 51 53 54 59 50 46 51 56
9091 cell1_MACS_peak_5420 31 30 32 28 26 30 27 27
9092 cell1_MACS_peak_5422 54 52 48 52 50 58 54 51
9093 cell1_MACS_peak_5423 48 46 60 55 54 51 56 50
9094 cell1_MACS_peak_5429 64 59 59 72 85 74 86 86
9095 cell1_MACS_peak_543 31 32 35 27 27 29 38 29
9096 cell1_MACS_peak_5430 50 50 45 49 44 38 47 42
9097 cell1_MACS_peak_5431 33 35 31 38 58 44 53 51
9098 cell1_MACS_peak_5433 47 51 54 47 47 47 47 43
9099 cell1_MACS_peak_5435 68 67 66 65 88 81 89 89
9100 cell1_MACS_peak_5439 72 72 77 76 114 98 109 104
9101 cell1_MACS_peak_5447 62 58 65 61 100 81 94 94
9102 cell1_MACS_peak_5449 67 68 77 63 78 85 90 78
9103 cell1_MACS_peak_5453 53 58 52 53 62 63 57 57
9104 cell1_MACS_peak_5455 70 68 67 64 71 77 72 73
9105 cell1_MACS_peak_5457 71 71 79 68 74 60 67 65
9106 cell1_MACS_peak_5463 64 57 44 55 42 45 39 42
9107 cell1_MACS_peak_5473 71 63 58 64 64 56 48 46
9108 cell1_MACS_peak_5490 75 71 74 71 55 55 61 58
9109 cell1_MACS_peak_5491 66 69 70 75 58 61 61 57
9110 cell1_MACS_peak_5492 71 73 79 78 46 54 46 46
9111 cell1_MACS_peak_5494 116 118 119 103 69 73 66 64
9112 cell1_MACS_peak_5504 77 78 77 80 72 71 73 71
9113 cell1_MACS_peak_5506 84 81 81 90 90 97 87 87
9114 cell1_MACS_peak_5510 81 81 84 88 112 106 117 123
9115 cell1_MACS_peak_5511 77 76 78 77 71 76 66 81
9116 cell1_MACS_peak_5512 69 65 71 74 76 74 77 78
9117 cell1_MACS_peak_5515 52 54 59 55 42 58 53 43
9118 cell1_MACS_peak_5524 54 57 56 52 41 49 49 42
9119 cell1_MACS_peak_5526 52 48 47 51 44 40 43 40
9120 cell1_MACS_peak_5541 44 41 46 47 42 44 39 31
9121 cell1_MACS_peak_5545 73 88 80 80 73 73 68 60
9122 cell1_MACS_peak_5549 58 58 62 64 51 47 52 41
9123 cell1_MACS_peak_555 65 69 59 60 50 40 34 32
9124 cell1_MACS_peak_5552 77 73 71 75 62 56 67 64
9125 cell1_MACS_peak_5571 56 49 46 54 62 57 49 44
9126 cell1_MACS_peak_5572 51 54 53 52 48 38 38 41
9127 cell1_MACS_peak_5578 60 61 60 65 71 74 64 64
9128 cell1_MACS_peak_5584 53 53 58 52 53 67 57 54
9129 cell1_MACS_peak_5591 53 52 51 57 57 67 56 53
9130 cell1_MACS_peak_5596 65 72 62 60 47 60 47 42
9131 cell1_MACS_peak_56 32 33 34 27 28 30 28 28
9132 cell1_MACS_peak_5602 67 61 65 62 65 58 60 55
9133 cell1_MACS_peak_5606 99 99 88 88 74 75 72 71
9134 cell1_MACS_peak_5607 74 76 82 76 79 81 76 80
9135 cell1_MACS_peak_5609 47 51 48 48 36 39 41 38
9136 cell1_MACS_peak_5636 65 60 63 57 48 45 39 42
9137 cell1_MACS_peak_5640 56 63 66 67 49 52 44 47
9138 cell1_MACS_peak_5641 67 64 61 68 84 87 71 80
9139 cell1_MACS_peak_5642 54 55 57 60 42 39 43 42
9140 cell1_MACS_peak_5654 8 10 10 11 5 5 8 8
9141 cell1_MACS_peak_5672 57 54 54 54 61 72 70 73
9142 cell1_MACS_peak_5679 82 86 78 90 61 74 60 60
9143 cell1_MACS_peak_5681 93 96 85 85 80 76 69 64
9144 cell1_MACS_peak_5684 63 55 59 60 66 71 63 67
9145 cell1_MACS_peak_5698 58 57 63 63 86 81 91 81
9146 cell1_MACS_peak_5699 59 57 46 54 43 49 45 42
9147 cell1_MACS_peak_571 67 66 61 62 51 54 44 52
9148 cell1_MACS_peak_5720 21 22 16 25 15 18 11 16
9149 cell1_MACS_peak_5721 38 42 41 44 62 68 60 68
9150 cell1_MACS_peak_5736 62 64 69 69 63 60 68 68
9151 cell1_MACS_peak_5740 34 38 32 30 33 32 42 37
9152 cell1_MACS_peak_5745 83 79 84 76 69 81 68 79
9153 cell1_MACS_peak_5758 51 48 40 42 39 39 39 39
9154 cell1_MACS_peak_5762 53 58 51 52 50 47 45 50
9155 cell1_MACS_peak_5764 56 61 51 58 64 66 68 65
9156 cell1_MACS_peak_5769 63 62 66 72 74 66 79 81
9157 cell1_MACS_peak_5777 54 56 66 57 79 89 93 93
9158 cell1_MACS_peak_5778 61 59 59 57 72 70 67 63
9159 cell1_MACS_peak_5779 62 63 69 67 55 59 59 58
9160 cell1_MACS_peak_5787 44 52 47 52 60 70 74 70
9161 cell1_MACS_peak_5793 56 57 60 55 43 51 46 49
9162 cell1_MACS_peak_5794 60 62 59 64 51 57 54 51
9163 cell1_MACS_peak_5821 51 50 55 48 54 65 64 62
9164 cell1_MACS_peak_5822 65 61 60 56 63 64 56 58
9165 cell1_MACS_peak_5828 48 56 61 52 56 60 51 57
9166 cell1_MACS_peak_5829 61 68 66 61 72 66 70 64
9167 cell1_MACS_peak_583 30 34 35 34 41 41 28 30
9168 cell1_MACS_peak_5836 65 58 60 54 63 66 63 68
9169 cell1_MACS_peak_5838 56 54 48 50 45 47 49 50
9170 cell1_MACS_peak_5863 56 57 52 57 47 48 51 55
9171 cell1_MACS_peak_5866 36 39 38 40 34 37 38 32
9172 cell1_MACS_peak_5868 83 84 78 73 68 63 70 65
9173 cell1_MACS_peak_5870 82 75 89 88 120 110 109 105
9174 cell1_MACS_peak_5873 70 72 72 64 75 74 80 74
9175 cell1_MACS_peak_5879 25 25 17 25 15 20 22 22
9176 cell1_MACS_peak_5886 41 55 51 45 41 46 45 45
9177 cell1_MACS_peak_5887 50 46 47 49 46 41 50 39
9178 cell1_MACS_peak_5888 39 42 44 37 38 32 30 34
9179 cell1_MACS_peak_5890 54 47 60 45 41 46 45 43
9180 cell1_MACS_peak_5895 53 47 54 56 36 36 42 38
9181 cell1_MACS_peak_5896 60 60 59 56 46 48 49 40
9182 cell1_MACS_peak_59 56 49 67 67 81 75 95 85
9183 cell1_MACS_peak_5900 53 58 51 48 54 59 58 58
9184 cell1_MACS_peak_5904 60 62 73 55 58 48 58 61
9185 cell1_MACS_peak_5912 58 57 53 56 43 44 38 38
9186 cell1_MACS_peak_5922 51 59 58 58 74 65 74 73
9187 cell1_MACS_peak_5923 52 51 49 49 51 46 54 51
9188 cell1_MACS_peak_5928 45 48 42 46 41 47 45 47
9189 cell1_MACS_peak_5932 40 45 49 43 51 34 41 48
9190 cell1_MACS_peak_5939 50 49 47 49 36 39 41 38
9191 cell1_MACS_peak_5950 23 22 23 27 35 38 36 44
9192 cell1_MACS_peak_5953 38 36 36 47 57 59 66 58
9193 cell1_MACS_peak_5954 51 45 45 52 70 82 82 73
9194 cell1_MACS_peak_5980 57 58 50 53 51 60 54 53
9195 cell1_MACS_peak_5981 43 44 39 39 48 56 63 71
9196 cell1_MACS_peak_5986 35 42 35 36 52 44 46 50
9197 cell1_MACS_peak_5987 31 37 35 33 41 36 37 39
9198 cell1_MACS_peak_5988 31 35 37 32 39 46 42 37
9199 cell1_MACS_peak_5989 38 34 37 33 37 35 41 44
9200 cell1_MACS_peak_5995 33 34 36 38 63 59 57 60
9201 cell1_MACS_peak_5996 44 45 44 43 52 58 47 56
9202 cell1_MACS_peak_5998 48 39 44 43 84 82 88 83
9203 cell1_MACS_peak_6000 34 41 42 52 57 49 52 58
9204 cell1_MACS_peak_6001 61 60 64 50 90 73 82 77
9205 cell1_MACS_peak_6005 46 43 48 48 56 59 63 60
9206 cell1_MACS_peak_6011 43 45 46 48 52 52 52 51
9207 cell1_MACS_peak_6012 46 44 45 50 62 61 61 67
9208 cell1_MACS_peak_6014 33 31 31 34 43 33 34 37
9209 cell1_MACS_peak_6017 63 63 67 73 81 80 87 76
9210 cell1_MACS_peak_6021 33 36 36 29 40 30 39 39
9211 cell1_MACS_peak_6028 34 32 32 32 41 43 44 43
9212 cell1_MACS_peak_6031 35 30 35 36 45 59 52 52
9213 cell1_MACS_peak_6033 34 32 34 29 34 36 39 37
9214 cell1_MACS_peak_6034 38 34 41 42 50 50 43 44
9215 cell1_MACS_peak_6039 47 42 48 49 72 74 78 69
9216 cell1_MACS_peak_6042 45 43 48 46 56 55 52 48
9217 cell1_MACS_peak_6060 55 48 57 61 78 81 89 88
9218 cell1_MACS_peak_6066 30 35 37 34 39 39 41 40
9219 cell1_MACS_peak_6069 44 46 47 46 56 44 44 49
9220 cell1_MACS_peak_6078 35 33 34 30 55 48 54 47
9221 cell1_MACS_peak_6084 39 44 43 42 39 35 46 39
9222 cell1_MACS_peak_6085 55 56 65 52 55 50 62 56
9223 cell1_MACS_peak_6087 31 36 32 33 42 48 50 39
9224 cell1_MACS_peak_609 63 61 55 52 52 45 37 49
9225 cell1_MACS_peak_6096 36 30 38 42 57 63 59 50
9226 cell1_MACS_peak_6098 22 23 26 24 38 41 49 41
9227 cell1_MACS_peak_6105 34 28 42 38 37 43 43 43
9228 cell1_MACS_peak_611 44 47 45 42 56 52 50 49
9229 cell1_MACS_peak_6115 47 46 51 52 53 49 51 47
9230 cell1_MACS_peak_6116 41 44 44 38 50 59 40 44
9231 cell1_MACS_peak_6129 23 22 20 20 32 32 29 35
9232 cell1_MACS_peak_6130 41 41 41 39 43 37 45 42
9233 cell1_MACS_peak_6131 29 27 31 27 52 48 55 58
9234 cell1_MACS_peak_6132 26 24 26 22 33 34 29 34
9235 cell1_MACS_peak_6136 35 31 37 31 53 47 39 43
9236 cell1_MACS_peak_6149 51 47 48 60 83 92 85 92
9237 cell1_MACS_peak_6150 6 13 9 12 28 32 33 30
9238 cell1_MACS_peak_6151 36 29 33 44 53 57 57 67
9239 cell1_MACS_peak_6160 29 37 33 36 47 49 52 54
9240 cell1_MACS_peak_6162 45 41 42 39 64 71 64 75
9241 cell1_MACS_peak_6170 59 57 68 67 58 59 68 68
9242 cell1_MACS_peak_6171 45 42 52 51 54 48 51 51
9243 cell1_MACS_peak_6186 41 42 39 45 55 58 67 59
9244 cell1_MACS_peak_6187 59 58 65 64 68 80 71 81
9245 cell1_MACS_peak_6210 51 45 47 59 72 75 78 73
9246 cell1_MACS_peak_6220 43 39 45 41 51 51 48 50
9247 cell1_MACS_peak_6230 40 40 49 39 41 40 39 36
9248 cell1_MACS_peak_6241 39 37 38 41 56 50 50 53
9249 cell1_MACS_peak_6242 36 35 33 40 33 31 33 31
9250 cell1_MACS_peak_6251 34 39 38 49 61 55 78 76
9251 cell1_MACS_peak_6253 38 38 38 42 55 53 59 56
9252 cell1_MACS_peak_6258 36 38 31 41 48 41 52 41
9253 cell1_MACS_peak_6261 66 60 69 61 72 70 60 69
9254 cell1_MACS_peak_6266 57 55 60 72 90 87 93 96
9255 cell1_MACS_peak_6275 36 37 44 39 53 58 59 56
9256 cell1_MACS_peak_6276 40 40 44 48 62 56 66 65
9257 cell1_MACS_peak_6277 10 14 11 17 16 15 21 18
9258 cell1_MACS_peak_6280 46 41 51 42 57 60 65 68
9259 cell1_MACS_peak_6281 14 16 19 17 30 27 30 28
9260 cell1_MACS_peak_6290 23 24 27 21 33 35 35 32
9261 cell1_MACS_peak_6299 46 44 44 49 64 63 70 63
9262 cell1_MACS_peak_6306 21 15 17 18 24 28 24 27
9263 cell1_MACS_peak_6308 51 45 46 46 63 66 72 70
9264 cell1_MACS_peak_6314 39 37 35 36 50 52 40 49
9265 cell1_MACS_peak_6316 8 12 13 11 35 38 42 40
9266 cell1_MACS_peak_6323 61 60 70 62 69 64 57 71
9267 cell1_MACS_peak_6333 39 46 43 38 40 47 47 43
9268 cell1_MACS_peak_6347 24 22 23 21 26 26 24 29
9269 cell1_MACS_peak_6354 44 43 50 39 55 61 50 59
9270 cell1_MACS_peak_6355 51 56 51 53 68 74 69 72
9271 cell1_MACS_peak_6357 23 22 20 29 41 41 46 47
9272 cell1_MACS_peak_6368 35 33 39 40 43 43 39 37
9273 cell1_MACS_peak_6370 26 31 33 28 41 38 39 42
9274 cell1_MACS_peak_6372 42 44 46 44 59 55 55 48
9275 cell1_MACS_peak_6374 30 33 37 40 66 70 67 74
9276 cell1_MACS_peak_6376 43 44 47 42 61 67 71 70
9277 cell1_MACS_peak_6379 61 57 63 73 72 71 64 74
9278 cell1_MACS_peak_6386 38 30 43 42 58 61 68 59
9279 cell1_MACS_peak_6388 41 39 34 41 66 71 69 70
9280 cell1_MACS_peak_639 49 55 54 59 61 52 50 58
9281 cell1_MACS_peak_6395 56 54 59 54 52 48 48 44
9282 cell1_MACS_peak_6407 28 30 38 29 44 49 58 52
9283 cell1_MACS_peak_6408 40 38 49 38 47 50 52 51
9284 cell1_MACS_peak_6416 22 24 26 30 41 48 59 52
9285 cell1_MACS_peak_6417 40 36 46 42 67 63 65 58
9286 cell1_MACS_peak_6419 32 32 37 36 50 53 49 54
9287 cell1_MACS_peak_642 82 76 76 75 69 65 74 60
